Feature ID,Feature Name,Feature Class,Primary State,Primary County Name,Elevation (Meters),Elevation (Feet),USGS Map Name,Primary Point (Coordinates),Date Created,Date Edited
1969401,Ringgold County Hospital,Hospital,IA,Ringgold,373,1224,Mount Ayr,POINT (-94.2225419 40.7188114),01/15/2003,01/01/2018
1968741,Villisca Family Health Center,Hospital,IA,Montgomery,323,1060,Villisca,POINT (-94.97387060000001 40.929156),01/15/2003,
1945257,Chautauqua Guest Home,Hospital,IA,Floyd,306,1004,Charles City,POINT (-92.6876897 43.0696944),10/24/2001,
1975656,Creston Vision Clinic,Hospital,IA,Taylor,397,1302,Lenox,POINT (-94.5594094 40.882488),01/15/2003,
1969004,Fontanelle Medical Center,Hospital,IA,Adair,413,1355,Fontanelle,POINT (-94.561636 41.2897097),01/15/2003,
1944620,Lutheran Retirement Home,Hospital,IA,Worth,375,1230,Northwood,POINT (-93.2188148 43.4519023),10/24/2001,
1944527,Iowa Specialty Hospital - Belmond Campus,Hospital,IA,Wright,360,1181,Belmond,POINT (-93.6127244 42.8453483),10/24/2001,05/01/2018
1906846,Chiropractic Associates Building,Hospital,IA,Plymouth,371,1217,Le Mars,POINT (-96.173078 42.7891567),05/07/2001,
1982402,Wapello Medical Clinic,Hospital,IA,Louisa,177,581,Wapello,POINT (-91.1879274 41.1825304),01/16/2003,
1975800,Hilltop Manor South,Hospital,IA,Marion,257,843,Pella,POINT (-92.9115868 41.41222),01/15/2003,
1907018,Ruby Chiropractic Clinic,Hospital,IA,O'Brien,435,1427,Sheldon,POINT (-95.8341828 43.1819224),05/07/2001,
1945507,Clarksville Community Nursing Home,Hospital,IA,Butler,286,938,Clarksville,POINT (-92.6729687 42.7849778),10/24/2001,
1949754,Indian Hills Nursing Center,Hospital,IA,Pottawattamie,329,1079,Council Bluffs North,POINT (-95.8158442 41.2616648),01/31/2002,
1941042,Willow Pointe Assisted Living Center,Hospital,IA,Cerro Gordo,357,1171,Mason City,POINT (-93.2474263 43.1485713),10/23/2001,
1907599,Family Dentistry Center,Hospital,IA,Dickinson,445,1460,Spirit Lake,POINT (-95.0988835 43.4232953),05/07/2001,
1980920,Van Buren Good Samaritan Center,Hospital,IA,Van Buren,192,630,Keosauqua,POINT (-91.9696174 40.7355833),01/16/2003,
1925771,Foot and Ankle Clinic,Hospital,IA,Buena Vista,437,1434,Storm Lake,POINT (-95.1891618 42.6449801),06/15/2001,
1906613,Hawarden Regional Healthcare Medical Center,Hospital,IA,Sioux,365,1197,Hawarden South,POINT (-96.4798882 42.998501),05/07/2001,04/30/2018
1949857,Medical Clinic,Hospital,IA,Fremont,382,1253,Tabor,POINT (-95.6713892 40.8983329),01/31/2002,
1982718,Family Practice and Surgical Center,Hospital,IA,Crawford,383,1257,Vail,POINT (-95.1999944 42.061931),01/16/2003,
1944271,Northwest Iowa Urologists Center,Hospital,IA,Clay,403,1322,Spencer,POINT (-95.1430504 43.1494129),10/24/2001,
1969238,Winterset Care Center North,Hospital,IA,Madison,338,1109,Winterset,POINT (-94.0096726 41.341657),01/15/2003,
1945345,Mercy Family Care Center,Hospital,IA,Floyd,331,1086,Nora Springs,POINT (-93.0043669 43.1427467),10/24/2001,
1949730,Bluffs Family Health Care Center,Hospital,IA,Pottawattamie,300,984,Omaha North,POINT (-95.9016799 41.2622205),01/31/2002,
1944637,Manly Nursing and Rehabilitation Center,Hospital,IA,Worth,361,1184,Manly,POINT (-93.1913148 43.2832929),10/24/2001,
1981127,Valley Medical Center,Hospital,IA,Lee,169,554,Fort Madison,POINT (-91.3332067 40.6336518),01/16/2003,
1906396,Driesen Eye Center,Hospital,IA,Sioux,445,1460,Sioux Center,POINT (-96.1752996 43.0799845),05/07/2001,
1975457,Ear Nose and Throat Surgical Associates Center,Hospital,IA,Wapello,254,833,Ottumwa North,POINT (-92.3896291 41.0291813),01/15/2003,
1970762,Family Medical Center,Hospital,IA,Mahaska,254,833,Oskaloosa,POINT (-92.6296365 41.2988952),01/15/2003,
1944502,Mid-Iowa Surgery,Hospital,IA,Wright,359,1178,Clarion,POINT (-93.7335476 42.7210832),10/24/2001,
1926103,Humboldt Eye Clinic,Hospital,IA,Humboldt,336,1102,Humboldt,POINT (-94.2252407 42.7333048),06/15/2001,
1969174,Anita Medical Center,Hospital,IA,Cass,389,1276,Anita,POINT (-94.7647015 41.445265000000006),01/15/2003,
1925157,North Kossuth Medical Clinic,Hospital,IA,Kossuth,360,1181,Swea City,POINT (-94.3099679 43.3852364),06/15/2001,
1975938,Bussey Family Health Center,Hospital,IA,Marion,261,856,Lovilia,POINT (-92.8826991 41.2050029),01/15/2003,
1948657,Cresco Care Center,Hospital,IA,Howard,388,1273,Cresco SE,POINT (-92.1246108 43.3652459),01/31/2002,
1968543,Clarinda Family Practice Clinic,Hospital,IA,Page,328,1076,Clarinda South,POINT (-95.040535 40.7305465),01/15/2003,
1969481,Southwest Foot and Ankle Center,Hospital,IA,Union,396,1299,Creston West,POINT (-94.3841263 41.0699889),01/15/2003,
1981674,Halcyon House,Hospital,IA,Washington,231,758,Washington,POINT (-91.6937782 41.2889059),01/16/2003,
1906517,Midlands Clinic Hearing Services,Hospital,IA,Sioux,438,1437,Orange City,POINT (-96.05863 43.0097086),05/07/2001,
1976065,Bloomfield Foot and Ankle Clinic,Hospital,IA,Davis,267,876,Bloomfield North,POINT (-92.4210186 40.750855),01/15/2003,
1970489,Corydon Vision Center,Hospital,IA,Wayne,334,1096,Corydon,POINT (-93.3196562 40.7572277),01/15/2003,
1970399,Heartland Eye Care Center,Hospital,IA,Monroe,294,965,Albia,POINT (-92.8065847 41.0272301),01/15/2003,
1925464,Emmetsburg Medical Surgical Clinic,Hospital,IA,Palo Alto,373,1224,Emmetsburg,POINT (-94.6833135 43.1116317),06/15/2001,
1969640,Decatur Medical Services Center,Hospital,IA,Decatur,346,1135,Lamoni South,POINT (-93.9221711 40.6197217),01/15/2003,
1975470,Ottumwa Foot and Ankle Clinic,Hospital,IA,Wapello,255,837,Ottumwa North,POINT (-92.4085186 41.0522363),01/15/2003,
1949210,Elkader Chiropractic Clinic,Hospital,IA,Clayton,261,856,Elkader,POINT (-91.3973599 42.8577629),01/31/2002,
1949209,Elkader Eye Clinic,Hospital,IA,Clayton,220,722,Elkader,POINT (-91.4029158 42.8527629),01/31/2002,
1944903,Saint Ansgar Good Samaritan Center,Hospital,IA,Mitchell,362,1188,Saint Ansgar,POINT (-92.9099172 43.3791342),10/24/2001,
1926096,Trimark Physicians Group Building,Hospital,IA,Humboldt,334,1096,Humboldt,POINT (-94.2313521 42.7330271),06/15/2001,
1981715,Pleasantview Home,Hospital,IA,Washington,208,682,Kalona,POINT (-91.7104462 41.4905722),01/16/2003,
1970527,Seymour Medical Clinic,Hospital,IA,Wayne,328,1076,Seymour East,POINT (-93.1218739 40.6827872),01/15/2003,
1949422,Minden Dental Center,Hospital,IA,Pottawattamie,387,1270,Neola,POINT (-95.5452822 41.4686029),01/31/2002,
1926047,Kanawha Community Nursing Home,Hospital,IA,Hancock,360,1181,Kanawha,POINT (-93.7949413 42.9391331),06/15/2001,
1982581,Midwest Eye Care Center,Hospital,IA,Shelby,382,1253,Harlan,POINT (-95.3261097 41.6466552),01/16/2003,
1941037,Mercy Family Care Center - Regency,Hospital,IA,Cerro Gordo,332,1089,Mason City,POINT (-93.1665917 43.1466298),10/23/2001,
1970773,Oskaloosa Foot Clinic,Hospital,IA,Mahaska,256,840,Oskaloosa,POINT (-92.6415814 41.295839400000006),01/15/2003,
1944276,Family Dental Clinic,Hospital,IA,Clay,402,1319,Spencer,POINT (-95.1419393 43.1502463),10/24/2001,
1976379,Heartland Eye Care Center,Hospital,IA,Jefferson,237,778,Fairfield North,POINT (-91.9610059 41.008909),01/15/2003,
1944624,Northwood Clinic - Mayo Health,Hospital,IA,Worth,376,1234,Northwood,POINT (-93.2193704 43.4444023),10/24/2001,
1941510,Oneota Riverview Care Facility,Hospital,IA,Winneshiek,259,850,Freeport,POINT (-91.745985 43.2991397),10/23/2001,
1949382,Ridge Family Practice Center,Hospital,IA,Pottawattamie,374,1227,Treynor,POINT (-95.6111163 41.2324965),01/31/2002,
1925768,Storm Lake Manor,Hospital,IA,Buena Vista,433,1421,Storm Lake,POINT (-95.1999955 42.6552579),06/15/2001,
1941337,Barthell Eastern Star Nursing Home,Hospital,IA,Winneshiek,280,919,Decorah,POINT (-91.7770977 43.2941394),10/23/2001,
1970202,Centerville Family Care Center,Hospital,IA,Appanoose,304,997,Centerville West,POINT (-92.8757544 40.7322359),01/15/2003,
1980924,Keosauqua Medical Clinic,Hospital,IA,Van Buren,192,630,Keosauqua,POINT (-91.9579504 40.736139),01/16/2003,
1970200,Centerville Nursing and Rehabilitation Center,Hospital,IA,Appanoose,298,978,Centerville East,POINT (-92.8624205 40.7405694),01/15/2003,
1906885,Medical Associates,Hospital,IA,Plymouth,405,1329,Remsen,POINT (-95.9736288 42.8152667),05/07/2001,
1823493,Franklin General Hospital,Hospital,IA,Franklin,342,1122,Hampton South,POINT (-93.1855928 42.7435989),03/30/1999,12/08/2017
1941204,Clear Lake Chiropractic Clinic,Hospital,IA,Cerro Gordo,377,1237,Clear Lake West,POINT (-93.3782614 43.1377373),10/23/2001,
1976382,Jefferson County Health Center,Hospital,IA,Jefferson,233,764,Fairfield South,POINT (-91.9656607 40.9863659),01/15/2003,01/14/2020
1949144,Guttenberg Municipal Hospital,Hospital,IA,Clayton,190,623,Guttenberg,POINT (-91.0994957 42.786041100000006),01/31/2002,12/06/2017
463560,Wayne County Hospital,Hospital,IA,Wayne,332,1089,Corydon,POINT (-93.3114397 40.7540817),01/01/2000,01/05/2020
1968687,Midwest Eyecare Center,Hospital,IA,Montgomery,359,1178,Red Oak North,POINT (-95.2147133 41.0272149),01/15/2003,
1941340,Decorah Clinic,Hospital,IA,Winneshiek,266,873,Decorah,POINT (-91.7723752 43.2946949),10/23/2001,
1907595,Spirit Lake Medical Center,Hospital,IA,Dickinson,444,1457,Spirit Lake,POINT (-95.1244397 43.4177403),05/07/2001,
1949758,Council Bluffs Medical Mall,Hospital,IA,Pottawattamie,317,1040,Council Bluffs South,POINT (-95.8266777 41.23888730000001),01/31/2002,
1907014,Oak Park Care Center,Hospital,IA,O'Brien,437,1434,Sheldon,POINT (-95.8464053 43.1869223),05/07/2001,
1906907,Kingsley Nursing and Rehabilitation Center,Hospital,IA,Plymouth,387,1270,Kingsley,POINT (-95.97251670000001 42.590824),05/07/2001,
1970484,Wayne County Care Facility,Hospital,IA,Wayne,,,Allerton,POINT (0 0),01/15/2003,
1981425,Henry County Health Center,Hospital,IA,Henry,219,718,Mount Pleasant,POINT (-91.559468 40.9626152),01/16/2003,09/22/2016
1949394,Oakland Medical Center,Hospital,IA,Pottawattamie,335,1099,Oakland,POINT (-95.3975004 41.3097151),01/31/2002,
1945109,Miller-Gunderson Clinic,Hospital,IA,Fayette,248,814,Elgin,POINT (-91.6307065 42.9574811),10/24/2001,
1925255,Family Foot Care Center,Hospital,IA,Kossuth,364,1194,Algona,POINT (-94.2174628 43.0788549),06/15/2001,
1925336,Sinek Vision Clinic,Hospital,IA,Pocahontas,375,1230,Pocahontas,POINT (-94.6691468 42.7346965),06/15/2001,
1976389,Fairfield Clinic Professional,Hospital,IA,Jefferson,236,774,Fairfield North,POINT (-91.9543391 41.0041871),01/15/2003,
1925466,Family Vision Care Center,Hospital,IA,Palo Alto,378,1240,Emmetsburg,POINT (-94.67859110000002 43.112465),06/15/2001,
1944279,Spencer Family Dental Center,Hospital,IA,Clay,401,1316,Spencer,POINT (-95.1424947 43.1424688),10/24/2001,
1945040,Grandview Nursing Home,Hospital,IA,Fayette,339,1112,Oelwein,POINT (-91.9018365 42.6708171),10/24/2001,
1906513,Heritage House Nursing Home,Hospital,IA,Sioux,437,1434,Orange City,POINT (-96.0564077 43.0005423),05/07/2001,
1969918,Crain Chiropractic Clinic,Hospital,IA,Warren,286,938,Indianola,POINT (-93.5507708 41.3577706),01/15/2003,
1948398,Haw Dental Clinic,Hospital,IA,Bremer,323,1060,Sumner,POINT (-92.09711890000001 42.8474801),01/31/2002,
1926098,Dunscombe Dental Clinic,Hospital,IA,Humboldt,330,1083,Humboldt,POINT (-94.2132957 42.7213603),06/15/2001,
1970487,Wayne County Medical Center,Hospital,IA,Wayne,332,1089,Corydon,POINT (-93.3113227 40.7541723),01/15/2003,
1944861,Mitchell County Regional Center,Hospital,IA,Mitchell,374,1227,Riceville,POINT (-92.5557355 43.363857100000004),10/24/2001,
1906568,Ewoldt Chiropractic Clinic,Hospital,IA,Sioux,440,1444,Hull,POINT (-96.1336329 43.1885919),05/07/2001,
1968930,Family Vision Center,Hospital,IA,Adams,354,1161,Corning South,POINT (-94.7346955 40.9897084),01/15/2003,
1906924,Akron City Convalescent Care,Hospital,IA,Plymouth,352,1155,Akron,POINT (-96.5600328 42.823604100000004),05/07/2001,
1969920,Family Practice Clinic,Hospital,IA,Warren,290,951,Indianola,POINT (-93.5649378 41.3586038),01/15/2003,
1981434,Mapleleaf Healthcare Center,Hospital,IA,Henry,223,732,Mount Pleasant,POINT (-91.5432157 40.9744737),01/16/2003,
1969021,Adair Medical Center,Hospital,IA,Adair,446,1463,Adair North,POINT (-94.6449752 41.5041539),01/15/2003,
1949227,Edgewood Clinic,Hospital,IA,Clayton,359,1178,Edgewood,POINT (-91.4015293 42.64582020000001),01/31/2002,
1982097,Logan Family Dentistry Center,Hospital,IA,Harrison,334,1096,Logan,POINT (-95.7863974 41.6433236),01/16/2003,
1907325,Osceola Community Hospital,Hospital,IA,Osceola,470,1542,Sibley East,POINT (-95.7430188 43.4102974),05/07/2001,01/12/2020
1970612,Family Chiropractic Center,Hospital,IA,Lucas,317,1040,Chariton,POINT (-93.305765 41.0138886),01/15/2003,
1907437,Avera Holy Family Hospital,Hospital,IA,Emmet,400,1312,Estherville,POINT (-94.8336026 43.4096603),05/07/2001,10/13/2017
1944274,Gaul Dermatology Center,Hospital,IA,Clay,404,1325,Spencer,POINT (-95.1469395 43.1574683),10/24/2001,
1941035,Central Park Dentistry Center,Hospital,IA,Cerro Gordo,346,1135,Mason City,POINT (-93.200759 43.1524618),10/23/2001,
1969054,Atlantic Nursing and Rehabilitation Center,Hospital,IA,Cass,361,1184,Atlantic,POINT (-95.0305449 41.39693410000001),01/15/2003,
1925372,Laurens Medical Clinic,Hospital,IA,Pocahontas,395,1296,Laurens,POINT (-94.8447071 42.8466397),06/15/2001,
1981687,Washington Care Center,Hospital,IA,Washington,230,755,Washington,POINT (-91.6857224 41.2883505),01/16/2003,
1981685,Washington Family Practice Center,Hospital,IA,Washington,230,755,Washington,POINT (-91.6871112 41.2891839),01/16/2003,
462107,Sunnyside Care Center,Hospital,IA,Wapello,233,764,Ottumwa North,POINT (-92.3868513 41.0155704),01/01/2000,
1945266,Surgical Associates Center,Hospital,IA,Floyd,320,1050,Charles City,POINT (-92.6829673 43.0508055),10/24/2001,
1941339,Aase Haugen Homes,Hospital,IA,Winneshiek,263,863,Decorah,POINT (-91.8001543 43.3033054),10/23/2001,
1981131,Fort Madison Health Center,Hospital,IA,Lee,168,551,Niota,POINT (-91.3662632 40.6217073),01/16/2003,
1969980,Optometric Associates Center of Warren County,Hospital,IA,Warren,286,938,Norwalk,POINT (-93.6799416 41.479157),01/15/2003,
460981,Saint Francis Hospital,Hospital,IA,Black Hawk,264,866,Waterloo South,POINT (-92.3074064 42.4991534),04/30/1979,
1948711,Colonial Manor of Elma,Hospital,IA,Howard,358,1175,Elma,POINT (-92.44628840000001 43.2441362),01/31/2002,
1968682,Red Oak Good Samaritan Center,Hospital,IA,Montgomery,316,1037,Red Oak North,POINT (-95.2302693 41.0238818),01/15/2003,
1969403,Mount Ayr Vision Center,Hospital,IA,Ringgold,375,1230,Mount Ayr,POINT (-94.2374542 40.7138814),01/15/2003,
1969090,Eye Associates of Atlantic Center,Hospital,IA,Cass,381,1250,Wiota,POINT (-94.9919325 41.4011006),01/15/2003,
1968846,Clearview Home,Hospital,IA,Taylor,384,1260,Clearfield,POINT (-94.4757947 40.8008223),01/15/2003,
1925664,Mercy Family Care Center,Hospital,IA,Winnebago,388,1273,Lake Mills,POINT (-93.5271566 43.4185657),06/15/2001,
1949097,Monona Clinic,Hospital,IA,Clayton,372,1220,Monona,POINT (-91.39041530000002 43.0533159),01/31/2002,
1945030,Heine Chiropractic Clinic,Hospital,IA,Fayette,319,1047,Oelwein,POINT (-91.9118369 42.6788726),10/24/2001,
1948351,Waverly Chiropractic Practice Center,Hospital,IA,Bremer,279,915,Waverly,POINT (-92.4682402 42.7255366),01/31/2002,
1941206,Abbas Chiropractic Clinic,Hospital,IA,Cerro Gordo,378,1240,Clear Lake West,POINT (-93.3782614 43.1349596),10/23/2001,
1925770,Buena Vista Clinic,Hospital,IA,Buena Vista,434,1424,Storm Lake,POINT (-95.2211072 42.6460916),06/15/2001,
1981494,Parkview Home,Hospital,IA,Henry,225,738,Wayland,POINT (-91.6607207 41.1472434),01/16/2003,
457494,Hillcrest Hospital,Hospital,IA,Polk,285,935,Des Moines SW,POINT (-93.6554969 41.5888781),04/30/1979,
1925803,Sioux Care Center,Hospital,IA,Buena Vista,396,1299,Sioux Rapids,POINT (-95.1438827 42.89469810000001),06/15/2001,
1906610,Hawarden Family Practice Clinic,Hospital,IA,Sioux,367,1204,Hawarden South,POINT (-96.4797528 42.9983215),05/07/2001,
1906640,Alton Chiropractic Clinic,Hospital,IA,Sioux,401,1316,Alton,POINT (-96.0094624 42.9872091),05/07/2001,
1944272,Oral and Maxillofacial Surgery Center,Hospital,IA,Clay,402,1319,Spencer,POINT (-95.1441615 43.1485797),10/24/2001,
1925136,Wesley Medical Clinic,Hospital,IA,Kossuth,383,1257,Wesley,POINT (-93.9902312 43.0882981),06/15/2001,
1981211,Tri State Medical Group Center,Hospital,IA,Lee,184,604,Keokuk,POINT (-91.3873742 40.4067108),01/16/2003,
1949749,Midwest Pathology Specialists Center,Hospital,IA,Pottawattamie,325,1066,Council Bluffs North,POINT (-95.8391781 41.2691647),01/31/2002,
1982404,Wapello Chiropractic Center,Hospital,IA,Louisa,177,581,Wapello,POINT (-91.1862607 41.1805861),01/16/2003,
1949727,Orth Chiropractic Clinic,Hospital,IA,Pottawattamie,300,984,Council Bluffs North,POINT (-95.8697345 41.2622204),01/31/2002,
1976380,Sunnybrook Assisted Living Center,Hospital,IA,Jefferson,203,666,Libertyville,POINT (-92.00295140000001 40.9833535),01/15/2003,
1925953,Concord Care Center,Hospital,IA,Hancock,372,1220,Garner,POINT (-93.60854500000002 43.0910718),06/15/2001,
1949734,Jennie Edmundson Memorial Hospital,Hospital,IA,Pottawattamie,322,1056,Council Bluffs North,POINT (-95.8352903 41.2685819),01/31/2002,09/21/2016
1941028,Iowa Odd Fellows and Orphans Home,Hospital,IA,Cerro Gordo,359,1178,Mason City,POINT (-93.2168702 43.1327395),10/23/2001,
1968691,Southwest Orthodontic Associates Center,Hospital,IA,Montgomery,316,1037,Red Oak North,POINT (-95.2280467 41.01054860000001),01/15/2003,
1941444,Gunderson Clinic - Ossian,Hospital,IA,Winneshiek,384,1260,Calmar,POINT (-91.7634885 43.1455313),10/23/2001,
463586,Adair County Memorial Hospital,Hospital,IA,Adair,416,1365,Greenfield,POINT (-94.4517744 41.3038216),01/01/2000,01/10/2020
465973,Jane Lamb Health Center,Hospital,IA,Clinton,194,636,Clinton,POINT (-90.215961 41.8400294),01/01/2000,
1969791,Osceola Nursing and Rehabilitation Center,Hospital,IA,Clarke,346,1135,Osceola,POINT (-93.763831 41.0602739),01/15/2003,
1906454,Hegg Memorial Hospital,Hospital,IA,Sioux,385,1263,Rock Valley,POINT (-96.2843621 43.2021829),05/07/2001,11/12/2017
1941344,Gunderson Clinic Oral Surgery,Hospital,IA,Winneshiek,270,886,Decorah,POINT (-91.7868203 43.3035834),10/23/2001,
1945012,Gundersen Palmer Lutheran Hospital and Clinics,Hospital,IA,Fayette,361,1184,West Union,POINT (-91.8099379 42.968242200000006),10/24/2001,01/05/2020
1948554,Heritage Residence,Hospital,IA,Chickasaw,345,1132,New Hampton,POINT (-92.3168436 43.0488636),01/31/2002,
1976202,Keokuk County Health Medical Center,Hospital,IA,Keokuk,226,741,Sigourney,POINT (-92.205865 41.3225175),01/15/2003,01/10/2020
1981132,Rivers Cities Ophthalmology Center,Hospital,IA,Lee,165,541,Nauvoo,POINT (-91.3779302 40.6222627),01/16/2003,
1906884,Happy Siesta Nursing Home,Hospital,IA,Plymouth,418,1371,Remsen,POINT (-95.9669621 42.80943330000001),05/07/2001,
1945443,Parkersburg Medical Center,Hospital,IA,Butler,307,1007,Parkersburg,POINT (-92.7857523 42.5749797),10/24/2001,
1907016,Pellerin Chiropractic Clinic,Hospital,IA,O'Brien,436,1430,Sheldon,POINT (-95.8447386 43.1855336),05/07/2001,
1976068,Davis County Home and Community,Hospital,IA,Davis,266,873,Bloomfield North,POINT (-92.4224076 40.7505773),01/15/2003,
1968740,Villisca Good Samaritan Center,Hospital,IA,Montgomery,328,1076,Villisca,POINT (-94.9835933 40.9333227),01/15/2003,
1907105,Eyecare Center,Hospital,IA,O'Brien,430,1411,Paullina,POINT (-95.6866767 42.9794256),05/07/2001,
1907600,Hilltop Care Center,Hospital,IA,Dickinson,451,1480,Spirit Lake,POINT (-95.1222174 43.4213513),05/07/2001,
1925332,Trimark Physicians Center,Hospital,IA,Pocahontas,376,1234,Pocahontas,POINT (-94.678036 42.7413631),06/15/2001,
1980978,Birmington Medical Clinic,Hospital,IA,Van Buren,230,755,Fairfield South,POINT (-91.9471165 40.8789129),01/16/2003,
1949893,Hamburg Chiropractic Clinic,Hospital,IA,Fremont,280,919,Hamburg,POINT (-95.6586045 40.6050014),01/31/2002,
1925422,Rolfe Care Center,Hospital,IA,Pocahontas,361,1184,Rolfe,POINT (-94.5355318 42.8133056),06/15/2001,
1907490,Armstrong Medical Clinic,Hospital,IA,Emmet,382,1253,Armstrong,POINT (-94.4796971 43.3960697),05/07/2001,
1970609,Chariton Nursing and Rehabilitation Center,Hospital,IA,Lucas,317,1040,Chariton,POINT (-93.3015982 41.0288884),01/15/2003,
